2.5000	0.0000	124.3861
2.6000	0.0000	126.1343
2.7000	0.0000	127.5567
2.8000	0.0000	127.9347
2.9000	0.0000	126.2332
3.0000	0.0000	121.5845
3.1000	0.0000	114.3287
3.2000	0.0000	105.8560
3.3000	0.0000	83.5927
3.4000	0.0000	40.7092
3.5000	0.0000	13.9302
3.6000	0.0000	-2.5024
3.7000	0.0000	-11.8635
3.8000	0.0000	-16.5801
3.9000	0.0000	-18.7333
4.0000	0.0000	-19.3008
4.1000	0.0000	-18.8063
4.2000	0.0000	-17.6390
4.3000	0.0000	-16.1137
4.4000	0.0000	-14.4662
4.5000	0.0000	-12.8523
4.6000	0.0000	-11.3579
4.7000	0.0000	-10.0172
4.8000	0.0000	-8.8324
4.9000	0.0000	-7.7901
5.0000	0.0000	-6.8723
5.1000	0.0000	-6.0624
5.2000	0.0000	-5.3476
5.3000	0.0000	-4.7178
5.4000	0.0000	-4.1651
5.5000	0.0000	-3.6823
5.6000	0.0000	-3.2625
5.7000	0.0000	-2.8985
5.8000	0.0000	-2.5831
5.9000	0.0000	-2.3093
6.0000	0.0000	-2.0709
6.1000	0.0000	-1.8620
6.2000	0.0000	-1.6779
6.3000	0.0000	-1.5148
6.4000	0.0000	-1.3695
6.5000	0.0000	-1.2396
6.6000	0.0000	-1.1231
6.7000	0.0000	-1.0184
6.8000	0.0000	-0.9243
6.9000	0.0000	-0.8398
7.0000	0.0000	-0.7639
7.1000	0.0000	-0.6958
7.2000	0.0000	-0.6347
7.3000	0.0000	-0.5799
7.4000	0.0000	-0.5309
7.5000	0.0000	-0.4870
7.6000	0.0000	-0.4477
7.7000	0.0000	-0.4124
7.8000	0.0000	-0.3807
7.9000	0.0000	-0.3521
8.0000	0.0000	-0.3264
8.1000	0.0000	-0.3030
8.2000	0.0000	-0.2818
8.3000	0.0000	-0.2625
8.4000	0.0000	-0.2448
8.5000	0.0000	-0.2285
8.6000	0.0000	-0.2135
8.7000	0.0000	-0.1996
8.8000	0.0000	-0.1866
8.9000	0.0000	-0.1745
9.0000	0.0000	-0.1633
9.1000	0.0000	-0.1527
9.2000	0.0000	-0.1428
9.3000	0.0000	-0.1336
9.4000	0.0000	-0.1250
9.5000	0.0000	-0.1169
9.6000	0.0000	-0.1094
9.7000	0.0000	-0.1024
9.8000	0.0000	-0.0959
9.9000	0.0000	-0.0898
10.0000	0.0000	-0.0841
10.1000	0.0000	-0.0789
10.2000	0.0000	-0.0740
10.3000	0.0000	-0.0695
10.4000	0.0000	-0.0653
10.5000	0.0000	-0.0613
10.6000	0.0000	-0.0577
10.7000	0.0000	-0.0544
10.8000	0.0000	-0.0512
10.9000	0.0000	-0.0484
11.0000	0.0000	-0.0457
11.1000	0.0000	-0.0433
11.2000	0.0000	-0.0410
11.3000	0.0000	-0.0390
11.4000	0.0000	-0.0371
11.5000	0.0000	-0.0354
11.6000	0.0000	-0.0338
11.7000	0.0000	-0.0324
11.8000	0.0000	-0.0311
11.9000	0.0000	-0.0299
12.0000	0.0000	-0.0288
12.1000	0.0000	-0.0278
12.2000	0.0000	-0.0269
12.3000	0.0000	-0.0261
12.4000	0.0000	-0.0252
12.5000	0.0000	-0.0245
12.6000	0.0000	-0.0238
12.7000	0.0000	-0.0231
12.8000	0.0000	-0.0224
12.9000	0.0000	-0.0217
13.0000	0.0000	-0.0211
13.1000	0.0000	-0.0204
13.2000	0.0000	-0.0198
13.3000	0.0000	-0.0192
13.4000	0.0000	-0.0186
13.5000	0.0000	-0.0180
13.6000	0.0000	-0.0173
13.7000	0.0000	-0.0167
13.8000	0.0000	-0.0161
13.9000	0.0000	-0.0155
14.0000	0.0000	-0.0149
14.1000	0.0000	-0.0143
14.2000	0.0000	-0.0136
14.3000	0.0000	-0.0130
14.4000	0.0000	-0.0124
14.5000	0.0000	-0.0118
14.6000	0.0000	-0.0112
14.7000	0.0000	-0.0106
14.8000	0.0000	-0.0100
14.9000	0.0000	-0.0094
15.0000	0.0000	-0.0088
15.1000	0.0000	-0.0083
15.2000	0.0000	-0.0077
15.3000	0.0000	-0.0072
15.4000	0.0000	-0.0067
15.5000	0.0000	-0.0062
15.6000	0.0000	-0.0057
15.7000	0.0000	-0.0052
15.8000	0.0000	-0.0048
15.9000	0.0000	-0.0044
16.0000	0.0000	-0.0040
16.1000	0.0000	-0.0036
16.2000	0.0000	-0.0033
16.3000	0.0000	-0.0030
16.4000	0.0000	-0.0027
16.5000	0.0000	-0.0024
16.6000	0.0000	-0.0022
16.7000	0.0000	-0.0020
16.8000	0.0000	-0.0018
16.9000	0.0000	-0.0016
17.0000	0.0000	-0.0015
17.1000	0.0000	-0.0014
17.2000	0.0000	-0.0013
17.3000	0.0000	-0.0012
17.4000	0.0000	-0.0012
17.5000	0.0000	-0.0011
17.6000	0.0000	-0.0011
17.7000	0.0000	-0.0011
17.8000	0.0000	-0.0011
17.9000	0.0000	-0.0012
18.0000	0.0000	-0.0012
18.1000	0.0000	-0.0013
18.2000	0.0000	-0.0014
18.3000	0.0000	-0.0015
18.4000	0.0000	-0.0015
18.5000	0.0000	-0.0016
18.6000	0.0000	-0.0017
18.7000	0.0000	-0.0018
18.8000	0.0000	-0.0019
18.9000	0.0000	-0.0020
19.0000	0.0000	-0.0021
19.1000	0.0000	-0.0022
19.2000	0.0000	-0.0023
19.3000	0.0000	-0.0024
19.4000	0.0000	-0.0025
19.5000	0.0000	-0.0026
19.6000	0.0000	-0.0027
19.7000	0.0000	-0.0027
19.8000	0.0000	-0.0028
19.9000	0.0000	-0.0029
20.0000	0.0000	-0.0029
20.1000	0.0000	-0.0030
20.2000	0.0000	-0.0030
20.3000	0.0000	-0.0030
20.4000	0.0000	-0.0031
20.5000	0.0000	-0.0031
20.6000	0.0000	-0.0031
20.7000	0.0000	-0.0031
20.8000	0.0000	-0.0031
20.9000	0.0000	-0.0031
21.0000	0.0000	-0.0030
21.1000	0.0000	-0.0030
21.2000	0.0000	-0.0030
21.3000	0.0000	-0.0029
21.4000	0.0000	-0.0029
21.5000	0.0000	-0.0028
21.6000	0.0000	-0.0028
21.7000	0.0000	-0.0027
21.8000	0.0000	-0.0027
21.9000	0.0000	-0.0026
22.0000	0.0000	-0.0025
22.1000	0.0000	-0.0025
22.2000	0.0000	-0.0024
22.3000	0.0000	-0.0023
22.4000	0.0000	-0.0022
22.5000	0.0000	-0.0022
22.6000	0.0000	-0.0021
22.7000	0.0000	-0.0020
22.8000	0.0000	-0.0019
22.9000	0.0000	-0.0019
23.0000	0.0000	-0.0018
23.1000	0.0000	-0.0017
23.2000	0.0000	-0.0016
23.3000	0.0000	-0.0016
23.4000	0.0000	-0.0015
23.5000	0.0000	-0.0014
23.6000	0.0000	-0.0013
23.7000	0.0000	-0.0013
23.8000	0.0000	-0.0012
23.9000	0.0000	-0.0012
24.0000	0.0000	-0.0011
24.1000	0.0000	-0.0010
24.2000	0.0000	-0.0010
24.3000	0.0000	-0.0009
24.4000	0.0000	-0.0009
24.5000	0.0000	-0.0008
24.6000	0.0000	-0.0008
24.7000	0.0000	-0.0007
24.8000	0.0000	-0.0007
24.9000	0.0000	-0.0006
25.0000	0.0000	-0.0006
25.1000	0.0000	-0.0006
25.2000	0.0000	-0.0005
25.3000	0.0000	-0.0005
25.4000	0.0000	-0.0005
25.5000	0.0000	-0.0004
25.6000	0.0000	-0.0004
25.7000	0.0000	-0.0004
25.8000	0.0000	-0.0003
25.9000	0.0000	-0.0003
26.0000	0.0000	-0.0003
26.1000	0.0000	-0.0003
26.2000	0.0000	-0.0002
26.3000	0.0000	-0.0002
26.4000	0.0000	-0.0002
26.5000	0.0000	-0.0002
26.6000	0.0000	-0.0002
26.7000	0.0000	-0.0001
26.8000	0.0000	-0.0001
26.9000	0.0000	-0.0001
27.0000	0.0000	-0.0001
27.1000	0.0000	-0.0001
27.2000	0.0000	-0.0000
27.3000	0.0000	-0.0000
27.4000	0.0000	0.0000
27.5000	0.0000	0.0000
27.6000	0.0000	0.0001
27.7000	0.0000	0.0001
27.8000	0.0000	0.0001
27.9000	0.0000	0.0001
28.0000	0.0000	0.0002
28.1000	0.0000	0.0002
28.2000	0.0000	0.0002
28.3000	0.0000	0.0002
28.4000	0.0000	0.0003
