2.5000	0.0000	245.7340
2.6000	0.0000	267.7801
2.7000	0.0000	280.9492
2.8000	0.0000	279.9263
2.9000	0.0000	263.5128
3.0000	0.0000	233.2949
3.1000	0.0000	190.7397
3.2000	0.0000	137.9214
3.3000	0.0000	83.5203
3.4000	0.0000	40.8501
3.5000	0.0000	13.7950
3.6000	0.0000	-2.3740
3.7000	0.0000	-11.7601
3.8000	0.0000	-16.7228
3.9000	0.0000	-18.8665
4.0000	0.0000	-19.2879
4.1000	0.0000	-18.6905
4.2000	0.0000	-17.5162
4.3000	0.0000	-16.0476
4.4000	0.0000	-14.4689
4.5000	0.0000	-12.8999
4.6000	0.0000	-11.4149
4.7000	0.0000	-10.0549
4.8000	0.0000	-8.8377
4.9000	0.0000	-7.7649
5.0000	0.0000	-6.8279
5.1000	0.0000	-6.0132
5.2000	0.0000	-5.3055
5.3000	0.0000	-4.6895
5.4000	0.0000	-4.1521
5.5000	0.0000	-3.6818
5.6000	0.0000	-3.2693
5.7000	0.0000	-2.9071
5.8000	0.0000	-2.5890
5.9000	0.0000	-2.3095
6.0000	0.0000	-2.0641
6.1000	0.0000	-1.8484
6.2000	0.0000	-1.6586
6.3000	0.0000	-1.4914
6.4000	0.0000	-1.3439
6.5000	0.0000	-1.2135
6.6000	0.0000	-1.0980
6.7000	0.0000	-0.9956
6.8000	0.0000	-0.9049
6.9000	0.0000	-0.8243
7.0000	0.0000	-0.7528
7.1000	0.0000	-0.6891
7.2000	0.0000	-0.6323
7.3000	0.0000	-0.5813
7.4000	0.0000	-0.5352
7.5000	0.0000	-0.4934
7.6000	0.0000	-0.4552
7.7000	0.0000	-0.4199
7.8000	0.0000	-0.3873
7.9000	0.0000	-0.3570
8.0000	0.0000	-0.3287
8.1000	0.0000	-0.3024
8.2000	0.0000	-0.2779
8.3000	0.0000	-0.2553
8.4000	0.0000	-0.2344
8.5000	0.0000	-0.2154
8.6000	0.0000	-0.1981
8.7000	0.0000	-0.1826
8.8000	0.0000	-0.1687
8.9000	0.0000	-0.1565
9.0000	0.0000	-0.1457
9.1000	0.0000	-0.1363
9.2000	0.0000	-0.1281
9.3000	0.0000	-0.1210
9.4000	0.0000	-0.1149
9.5000	0.0000	-0.1094
9.6000	0.0000	-0.1046
9.7000	0.0000	-0.1003
9.8000	0.0000	-0.0963
9.9000	0.0000	-0.0924
10.0000	0.0000	-0.0887
10.1000	0.0000	-0.0851
10.2000	0.0000	-0.0813
10.3000	0.0000	-0.0776
10.4000	0.0000	-0.0737
10.5000	0.0000	-0.0698
10.6000	0.0000	-0.0658
10.7000	0.0000	-0.0617
10.8000	0.0000	-0.0577
10.9000	0.0000	-0.0536
11.0000	0.0000	-0.0497
11.1000	0.0000	-0.0459
11.2000	0.0000	-0.0422
11.3000	0.0000	-0.0387
11.4000	0.0000	-0.0355
11.5000	0.0000	-0.0326
11.6000	0.0000	-0.0299
11.7000	0.0000	-0.0275
11.8000	0.0000	-0.0254
11.9000	0.0000	-0.0235
12.0000	0.0000	-0.0219
12.1000	0.0000	-0.0206
12.2000	0.0000	-0.0196
12.3000	0.0000	-0.0187
12.4000	0.0000	-0.0180
12.5000	0.0000	-0.0175
12.6000	0.0000	-0.0171
12.7000	0.0000	-0.0168
12.8000	0.0000	-0.0166
12.9000	0.0000	-0.0164
13.0000	0.0000	-0.0163
13.1000	0.0000	-0.0163
13.2000	0.0000	-0.0162
13.3000	0.0000	-0.0161
13.4000	0.0000	-0.0160
13.5000	0.0000	-0.0159
13.6000	0.0000	-0.0158
13.7000	0.0000	-0.0157
13.8000	0.0000	-0.0155
13.9000	0.0000	-0.0152
14.0000	0.0000	-0.0149
14.1000	0.0000	-0.0146
14.2000	0.0000	-0.0143
14.3000	0.0000	-0.0139
14.4000	0.0000	-0.0135
14.5000	0.0000	-0.0130
14.6000	0.0000	-0.0125
14.7000	0.0000	-0.0120
14.8000	0.0000	-0.0115
14.9000	0.0000	-0.0109
15.0000	0.0000	-0.0104
15.1000	0.0000	-0.0098
15.2000	0.0000	-0.0092
15.3000	0.0000	-0.0086
15.4000	0.0000	-0.0080
15.5000	0.0000	-0.0073
15.6000	0.0000	-0.0067
15.7000	0.0000	-0.0061
15.8000	0.0000	-0.0055
15.9000	0.0000	-0.0049
16.0000	0.0000	-0.0044
16.1000	0.0000	-0.0038
16.2000	0.0000	-0.0033
16.3000	0.0000	-0.0027
16.4000	0.0000	-0.0023
16.5000	0.0000	-0.0018
16.6000	0.0000	-0.0014
16.7000	0.0000	-0.0010
16.8000	0.0000	-0.0006
16.9000	0.0000	-0.0003
17.0000	0.0000	0.0000
17.1000	0.0000	0.0003
17.2000	0.0000	0.0005
17.3000	0.0000	0.0007
17.4000	0.0000	0.0009
17.5000	0.0000	0.0011
17.6000	0.0000	0.0012
17.7000	0.0000	0.0013
17.8000	0.0000	0.0013
17.9000	0.0000	0.0013
18.0000	0.0000	0.0013
